,振幅,1日收益,5日收益,20日收益,成交量变化,日多头持仓占比变化,日空头持仓占比变化,周多头持仓占比变化,周空头持仓占比变化,月多头持仓占比变化,月空头持仓占比变化,1日资金流向,1日资金流向变化率
0,白糖,沪银,天胶,天胶,豆一,焦煤,焦炭,沪锌,焦炭,沪金,动力煤,豆粕,豆粕
1,豆粕,沪镍,沪银,甲醇,沪镍,焦炭,焦煤,棕榈油,聚丙烯,棕榈油,沥青,铁矿石,玉米
2,淀粉,沥青,沪镍,豆一,玻璃,棕榈油,甲醇,沪金,焦煤,菜粕,螺纹钢,沪金,PVC
3,PTA,沪金,豆油,铁矿石,甲醇,沪银,沪锌,沪铝,热卷,焦炭,沪金,天胶,沪金
4,菜粕,沪铜,棕榈油,沪铝,铁矿石,豆粕,螺纹钢,塑料,沪铝,豆一,淀粉,沪镍,沪银
