,ZN1501.SHF,ZN1502.SHF,ZN1503.SHF,ZN1504.SHF,ZN1505.SHF,ZN1506.SHF,ZN1507.SHF,ZN1508.SHF,ZN1509.SHF,ZN1510.SHF,ZN1511.SHF,ZN1512.SHF,ZN1601.SHF,ZN1602.SHF,ZN1603.SHF,ZN1604.SHF,ZN1605.SHF,ZN1606.SHF,ZN1607.SHF,ZN1608.SHF,ZN1609.SHF,ZN1610.SHF,ZN1611.SHF,ZN1612.SHF,ZN1701.SHF,ZN1702.SHF,ZN1703.SHF,ZN1704.SHF,ZN1705.SHF,ZN1706.SHF,ZN1707.SHF,ZN1708.SHF,ZN1709.SHF,ZN1710.SHF,ZN1711.SHF,ZN1712.SHF,ZN1801.SHF,ZN1802.SHF,ZN1803.SHF,ZN1804.SHF,ZN1805.SHF,ZN1806.SHF,ZN1807.SHF,ZN1808.SHF,ZN1809.SHF,ZN1810.SHF,ZN1811.SHF,ZN1812.SHF,ZN1901.SHF,ZN1902.SHF,ZN1903.SHF,ZN1904.SHF
2015-07-08,,,,,,,14575.0,14515.0,14500.0,14510.0,14555.0,14525.0,14565.0,14585.0,14600.0,14695.0,14650.0,14675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-09,,,,,,,14845.0,14680.0,14700.0,14710.0,14705.0,14735.0,14755.0,14270.0,14935.0,14955.0,14745.0,15080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-10,,,,,,,15285.0,15185.0,15165.0,15165.0,15160.0,15200.0,15220.0,15265.0,15305.0,,15180.0,15275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-13,,,,,,,15270.0,15185.0,15170.0,15175.0,15180.0,15200.0,15200.0,15200.0,,,15140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-14,,,,,,,15500.0,15425.0,15410.0,15410.0,15420.0,15460.0,15435.0,15535.0,,,15420.0,15565.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-15,,,,,,,15620.0,15405.0,15370.0,15370.0,15415.0,15475.0,15430.0,15515.0,,,,15670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-16,,,,,,,,15635.0,15610.0,15610.0,15610.0,15620.0,15595.0,15670.0,,,15620.0,15795.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-17,,,,,,,,15625.0,15610.0,15620.0,15625.0,15640.0,15625.0,15620.0,,,15540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-20,,,,,,,,15510.0,15480.0,15485.0,15485.0,15485.0,15490.0,15510.0,,,15460.0,,15445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-21,,,,,,,,15490.0,15450.0,15450.0,15465.0,15470.0,15495.0,15520.0,,,15560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-22,,,,,,,,15180.0,15150.0,15140.0,15140.0,15180.0,15180.0,15205.0,15260.0,,15310.0,,15240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-23,,,,,,,,15115.0,15080.0,15070.0,15060.0,15070.0,15070.0,15055.0,,,15130.0,15235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-24,,,,,,,,14995.0,14940.0,14930.0,14925.0,14930.0,14915.0,14940.0,14930.0,,15170.0,,15175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-27,,,,,,,,14770.0,14715.0,14705.0,14700.0,14700.0,14700.0,14780.0,14700.0,14890.0,14785.0,14850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-28,,,,,,,,14720.0,14645.0,14630.0,14625.0,14625.0,14610.0,14700.0,14735.0,,14565.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-29,,,,,,,,14990.0,14920.0,14885.0,14865.0,14870.0,14855.0,14935.0,14960.0,15140.0,15000.0,15025.0,15130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-30,,,,,,,,14935.0,14870.0,14815.0,14790.0,14770.0,14785.0,14765.0,,14725.0,14905.0,14915.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-31,,,,,,,,14865.0,14785.0,14735.0,14715.0,14690.0,14720.0,14800.0,14710.0,14815.0,14830.0,14850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-03,,,,,,,,14300.0,14605.0,14540.0,14515.0,14500.0,14495.0,14580.0,14585.0,14465.0,14565.0,14955.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-04,,,,,,,,14700.0,14575.0,14510.0,14490.0,14470.0,14505.0,14550.0,14590.0,14540.0,14570.0,14700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-05,,,,,,,,14795.0,14715.0,14645.0,14620.0,14600.0,14595.0,14710.0,14625.0,,14640.0,,14850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-06,,,,,,,,14750.0,14655.0,14575.0,14550.0,14540.0,14535.0,14585.0,,,14570.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-07,,,,,,,,14645.0,14405.0,14265.0,14215.0,14195.0,14190.0,14285.0,14340.0,,14255.0,14365.0,14385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-10,,,,,,,,14540.0,14330.0,14270.0,14215.0,14205.0,14065.0,14195.0,14265.0,14300.0,14260.0,14350.0,14305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-11,,,,,,,,14885.0,14650.0,14530.0,14460.0,14445.0,14410.0,14475.0,14500.0,14535.0,14495.0,14510.0,14600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-12,,,,,,,,14740.0,14560.0,14440.0,14380.0,14330.0,14295.0,14285.0,14555.0,14355.0,14315.0,14450.0,14425.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-13,,,,,,,,15005.0,14790.0,14700.0,14650.0,14620.0,14595.0,14660.0,14615.0,14660.0,14695.0,14660.0,14875.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-14,,,,,,,,15065.0,14880.0,14840.0,14785.0,14750.0,14720.0,14700.0,,14735.0,14760.0,14670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-17,,,,,,,,15000.0,14915.0,14810.0,14760.0,14725.0,14685.0,14680.0,14750.0,14690.0,14695.0,14730.0,14755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-18,,,,,,,,,14780.0,14680.0,14625.0,14590.0,14570.0,14580.0,,,14650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-19,,,,,,,,,14665.0,14560.0,14505.0,14475.0,14450.0,14440.0,14470.0,,14465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-20,,,,,,,,,14755.0,14650.0,14580.0,14555.0,14535.0,14530.0,14445.0,14590.0,14550.0,14545.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-21,,,,,,,,,14770.0,14685.0,14640.0,14615.0,14590.0,14580.0,,14615.0,14710.0,14685.0,14705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-24,,,,,,,,,14310.0,14210.0,14175.0,14160.0,14165.0,14250.0,14215.0,14275.0,14250.0,14320.0,14305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-25,,,,,,,,,14350.0,14230.0,14185.0,14160.0,14160.0,14180.0,,,14210.0,,14285.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-26,,,,,,,,,14570.0,14405.0,14340.0,14315.0,14300.0,14325.0,14495.0,14430.0,14360.0,,14435.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-27,,,,,,,,,14440.0,14305.0,14220.0,14190.0,14185.0,14210.0,14245.0,14250.0,14255.0,14320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-28,,,,,,,,,14640.0,14505.0,14435.0,14405.0,14390.0,14500.0,14400.0,14425.0,14365.0,14530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-31,,,,,,,,,14795.0,14715.0,14650.0,14620.0,14610.0,14595.0,14555.0,,14650.0,14710.0,14830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-01,,,,,,,,,14730.0,14620.0,14565.0,14540.0,14520.0,14585.0,14615.0,,14620.0,,14560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-02,,,,,,,,,14790.0,14670.0,14670.0,14645.0,14620.0,14595.0,14630.0,14765.0,14750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-07,,,,,,,,,14810.0,14740.0,14690.0,14670.0,14655.0,14645.0,,,14735.0,14730.0,14830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-08,,,,,,,,,14660.0,14580.0,14520.0,14505.0,14495.0,14480.0,14590.0,,14550.0,14530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-09,,,,,,,,,14800.0,14755.0,14700.0,14675.0,14660.0,14660.0,14775.0,14915.0,14740.0,14885.0,14845.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-10,,,,,,,,,14900.0,14830.0,14805.0,14800.0,14790.0,14780.0,14805.0,,14825.0,,14830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-11,,,,,,,,,14870.0,14850.0,14825.0,14825.0,14830.0,14815.0,14870.0,14840.0,14810.0,14870.0,14960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-14,,,,,,,,,14775.0,14710.0,14680.0,14670.0,14670.0,14675.0,14700.0,14750.0,14735.0,14775.0,14640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-15,,,,,,,,,14350.0,14410.0,14370.0,14350.0,14330.0,14315.0,14360.0,14395.0,14405.0,14440.0,14525.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-16,,,,,,,,,,14310.0,14310.0,14285.0,14250.0,14210.0,14220.0,14315.0,14260.0,14355.0,,14345.0,14245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-17,,,,,,,,,,14420.0,14380.0,14355.0,14320.0,14300.0,14310.0,14280.0,14220.0,14015.0,14285.0,14355.0,14420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-18,,,,,,,,,,14385.0,14310.0,14260.0,14230.0,14200.0,14155.0,14130.0,14105.0,14060.0,13970.0,14000.0,14145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-21,,,,,,,,,,13710.0,13660.0,13625.0,13585.0,13545.0,13505.0,13490.0,13460.0,13425.0,13360.0,13395.0,13465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-22,,,,,,,,,,13560.0,13480.0,13445.0,13410.0,13385.0,13340.0,13305.0,13255.0,13200.0,13185.0,13080.0,13210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-23,,,,,,,,,,13480.0,13370.0,13315.0,13285.0,13250.0,13210.0,13105.0,13150.0,13075.0,13125.0,13060.0,12905.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-24,,,,,,,,,,13635.0,13550.0,13505.0,13470.0,13425.0,13390.0,13360.0,13330.0,13205.0,13215.0,13210.0,13195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-25,,,,,,,,,,13740.0,13640.0,13570.0,13515.0,13470.0,13425.0,13500.0,13310.0,13275.0,13395.0,13245.0,13220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-28,,,,,,,,,,13645.0,13540.0,13450.0,13400.0,13365.0,13310.0,13300.0,13260.0,13150.0,13170.0,13135.0,13150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-29,,,,,,,,,,13530.0,13405.0,13270.0,13280.0,13125.0,13205.0,13160.0,13115.0,13060.0,13045.0,13000.0,12940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,,,,,,,,,,13695.0,13600.0,13515.0,13455.0,13400.0,13380.0,13330.0,13290.0,13235.0,13200.0,13185.0,13100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-08,,,,,,,,,,13830.0,13700.0,13620.0,13545.0,13500.0,13460.0,13475.0,13335.0,13300.0,13345.0,13300.0,13250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-09,,,,,,,,,,13835.0,13680.0,13585.0,13515.0,13470.0,13425.0,13380.0,13320.0,13305.0,13700.0,13400.0,13215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-12,,,,,,,,,,14600.0,14465.0,14395.0,14340.0,14315.0,14290.0,14230.0,14145.0,14010.0,14070.0,14025.0,13965.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-13,,,,,,,,,,14550.0,14430.0,14365.0,14320.0,14285.0,14255.0,14225.0,14165.0,14080.0,14075.0,14100.0,14000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-14,,,,,,,,,,14580.0,14440.0,14370.0,14330.0,14295.0,14260.0,14265.0,14150.0,14105.0,14065.0,14000.0,14005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-15,,,,,,,,,,14600.0,14555.0,14500.0,14465.0,14430.0,14400.0,14350.0,14285.0,14210.0,14205.0,14130.0,14125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-16,,,,,,,,,,,14435.0,14375.0,14350.0,14320.0,14275.0,14270.0,14165.0,14135.0,14170.0,14115.0,14085.0,14170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-19,,,,,,,,,,,14315.0,14250.0,14215.0,14180.0,14165.0,14170.0,14110.0,14005.0,14025.0,14025.0,13960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-20,,,,,,,,,,,14220.0,14150.0,14110.0,14070.0,14040.0,14010.0,13970.0,13930.0,14010.0,13885.0,13835.0,13635.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-21,,,,,,,,,,,14265.0,14185.0,14140.0,14100.0,14075.0,14045.0,14020.0,13950.0,13965.0,13990.0,13985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-22,,,,,,,,,,,13935.0,13845.0,13800.0,13760.0,13730.0,13745.0,13650.0,13530.0,13735.0,13605.0,13515.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-23,,,,,,,,,,,14055.0,13975.0,13930.0,13905.0,13875.0,13890.0,13800.0,13785.0,13895.0,13745.0,13685.0,13770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-26,,,,,,,,,,,14095.0,14020.0,13980.0,13950.0,13915.0,13940.0,13890.0,13850.0,13900.0,,,13865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-27,,,,,,,,,,,14150.0,14090.0,14050.0,14010.0,14000.0,13975.0,13940.0,13910.0,13920.0,13940.0,13810.0,13850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-28,,,,,,,,,,,14135.0,14090.0,14050.0,14030.0,14010.0,13990.0,13280.0,13925.0,13945.0,13925.0,13880.0,13885.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-29,,,,,,,,,,,14000.0,13995.0,13955.0,13930.0,13920.0,13895.0,13985.0,13865.0,13840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-30,,,,,,,,,,,13760.0,13755.0,13715.0,13705.0,13700.0,13690.0,13690.0,13600.0,13600.0,13710.0,13665.0,13680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02,,,,,,,,,,,13710.0,13690.0,13650.0,13620.0,13630.0,13645.0,13655.0,13580.0,13625.0,13690.0,13575.0,13535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-03,,,,,,,,,,,13720.0,13690.0,13665.0,13665.0,13675.0,13695.0,13700.0,13665.0,13665.0,13525.0,13625.0,13585.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-04,,,,,,,,,,,13620.0,13590.0,13565.0,13560.0,13565.0,13580.0,13580.0,13580.0,13600.0,13600.0,13600.0,13600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-05,,,,,,,,,,,13610.0,13550.0,13515.0,13510.0,13520.0,13550.0,13570.0,13555.0,13560.0,,13685.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-06,,,,,,,,,,,13500.0,13440.0,13405.0,13400.0,13410.0,13430.0,13450.0,13460.0,13515.0,,13720.0,13585.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-09,,,,,,,,,,,13520.0,13475.0,13450.0,13445.0,13460.0,13495.0,13510.0,13500.0,13100.0,,13600.0,13545.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-10,,,,,,,,,,,13130.0,13085.0,13050.0,13050.0,13070.0,13000.0,13095.0,13130.0,13360.0,13170.0,13180.0,13265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-11,,,,,,,,,,,12830.0,12805.0,12765.0,12775.0,12800.0,12815.0,12835.0,12825.0,,,12925.0,12880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-12,,,,,,,,,,,12815.0,12775.0,12735.0,12745.0,12765.0,12800.0,12810.0,12805.0,12910.0,12910.0,12840.0,12955.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-13,,,,,,,,,,,12920.0,12820.0,12780.0,12790.0,12360.0,12835.0,12810.0,12850.0,13035.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-16,,,,,,,,,,,12890.0,12900.0,12870.0,12875.0,12880.0,12900.0,12920.0,12900.0,12940.0,12945.0,12890.0,13005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-17,,,,,,,,,,,,12550.0,12490.0,12500.0,12500.0,12515.0,12555.0,12560.0,12630.0,,12650.0,12655.0,12725.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-18,,,,,,,,,,,,12400.0,12300.0,12285.0,12290.0,12305.0,12320.0,12335.0,12350.0,12435.0,12450.0,12395.0,12100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-19,,,,,,,,,,,,12020.0,11920.0,11835.0,11895.0,11905.0,11900.0,11960.0,11965.0,,12040.0,,12070.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-20,,,,,,,,,,,,11915.0,11815.0,11770.0,11770.0,11785.0,11800.0,11825.0,11855.0,12060.0,11850.0,12035.0,11940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-23,,,,,,,,,,,,12195.0,12030.0,11885.0,11805.0,11755.0,11755.0,11750.0,11770.0,11745.0,11850.0,11900.0,11850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-24,,,,,,,,,,,,12380.0,12215.0,12080.0,11975.0,11895.0,11865.0,11860.0,11895.0,11920.0,11930.0,12310.0,11865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-25,,,,,,,,,,,,12800.0,12685.0,12625.0,12585.0,12530.0,12525.0,12510.0,12570.0,12590.0,12540.0,12550.0,12635.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-26,,,,,,,,,,,,12795.0,12665.0,12605.0,12565.0,12530.0,12500.0,12510.0,12530.0,12830.0,12505.0,12685.0,12830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-27,,,,,,,,,,,,13000.0,12870.0,12805.0,12765.0,12740.0,12730.0,12725.0,12700.0,12650.0,12840.0,12740.0,12790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-30,,,,,,,,,,,,12835.0,12725.0,12645.0,12615.0,12505.0,12590.0,12600.0,12600.0,12570.0,12575.0,12590.0,12745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-01,,,,,,,,,,,,12850.0,12735.0,12650.0,12610.0,12590.0,12575.0,12580.0,12590.0,12545.0,12600.0,,12800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-02,,,,,,,,,,,,12760.0,12640.0,12530.0,12505.0,12490.0,12480.0,12450.0,12450.0,12450.0,12410.0,12535.0,12625.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-03,,,,,,,,,,,,12675.0,12520.0,12425.0,12385.0,12365.0,12345.0,12330.0,12345.0,,12360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-04,,,,,,,,,,,,12660.0,12525.0,12415.0,12365.0,12335.0,12310.0,12305.0,12400.0,12425.0,12345.0,,12555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-07,,,,,,,,,,,,12760.0,12630.0,12545.0,12505.0,12475.0,12450.0,12450.0,12450.0,12585.0,12055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-08,,,,,,,,,,,,12660.0,12575.0,12500.0,12465.0,12440.0,12415.0,12405.0,12460.0,12450.0,12495.0,12480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-09,,,,,,,,,,,,12615.0,12520.0,12430.0,12385.0,12355.0,12335.0,12330.0,12335.0,12360.0,12305.0,12385.0,12390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-10,,,,,,,,,,,,12615.0,12620.0,12560.0,12525.0,12495.0,12480.0,12475.0,12600.0,12530.0,12465.0,12650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-11,,,,,,,,,,,,12600.0,12555.0,12515.0,12475.0,12455.0,12435.0,12430.0,12475.0,12470.0,12585.0,12715.0,12620.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-14,,,,,,,,,,,,12790.0,12785.0,12755.0,12700.0,12725.0,12700.0,12705.0,12720.0,12765.0,12565.0,12840.0,12635.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-15,,,,,,,,,,,,12550.0,12725.0,12715.0,12700.0,12700.0,12705.0,12715.0,12700.0,12645.0,12685.0,,12750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-16,,,,,,,,,,,,,12630.0,12600.0,12585.0,12575.0,12580.0,12590.0,12665.0,12595.0,12600.0,12695.0,,12640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-17,,,,,,,,,,,,,12520.0,12485.0,12475.0,12475.0,12480.0,12490.0,12570.0,12670.0,12625.0,,12605.0,12620.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-18,,,,,,,,,,,,,12500.0,12440.0,12420.0,12425.0,12430.0,12425.0,12460.0,,12475.0,12505.0,,12545.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-21,,,,,,,,,,,,,12635.0,12600.0,12520.0,12595.0,12600.0,12600.0,12565.0,12605.0,12750.0,12715.0,12880.0,12845.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-22,,,,,,,,,,,,,12805.0,12780.0,12770.0,12770.0,12775.0,12755.0,12780.0,12765.0,12775.0,12770.0,,12860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-23,,,,,,,,,,,,,12740.0,12705.0,12700.0,12700.0,12700.0,12705.0,12730.0,12900.0,12760.0,12840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-24,,,,,,,,,,,,,12920.0,12880.0,12870.0,12855.0,12875.0,12895.0,12910.0,13045.0,12980.0,13065.0,12915.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-25,,,,,,,,,,,,,12980.0,12950.0,12950.0,12920.0,12960.0,12950.0,12940.0,13020.0,13015.0,13025.0,13035.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-28,,,,,,,,,,,,,12935.0,12925.0,12905.0,12905.0,12910.0,12960.0,12960.0,13060.0,12960.0,12945.0,13100.0,13005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-29,,,,,,,,,,,,,12910.0,12895.0,12870.0,12870.0,12885.0,12910.0,12995.0,13090.0,,12960.0,13070.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-30,,,,,,,,,,,,,13140.0,13145.0,13155.0,13140.0,13155.0,13155.0,13340.0,13360.0,13175.0,13170.0,13390.0,13500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,,,,,,,,,,,,,13205.0,13355.0,13360.0,13380.0,13385.0,13400.0,13390.0,13390.0,13435.0,13425.0,13560.0,13535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04,,,,,,,,,,,,,13070.0,13120.0,13140.0,13150.0,13155.0,13160.0,13185.0,13245.0,13280.0,13200.0,13275.0,13460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-05,,,,,,,,,,,,,13085.0,13120.0,13135.0,13150.0,13160.0,13175.0,13230.0,13225.0,13255.0,13305.0,13340.0,13395.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-06,,,,,,,,,,,,,12980.0,13015.0,13030.0,13040.0,13045.0,13050.0,13065.0,13060.0,13100.0,13135.0,13150.0,13240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-07,,,,,,,,,,,,,12800.0,12830.0,12835.0,12850.0,12850.0,12865.0,12925.0,13025.0,12930.0,13000.0,13155.0,13045.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-08,,,,,,,,,,,,,12645.0,12670.0,12670.0,12675.0,12690.0,12705.0,12760.0,12730.0,12765.0,12775.0,12810.0,12830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-11,,,,,,,,,,,,,12675.0,12745.0,12765.0,12775.0,12780.0,12795.0,12800.0,12830.0,12930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-12,,,,,,,,,,,,,12350.0,12330.0,12335.0,12345.0,12360.0,12370.0,12400.0,12580.0,12315.0,12585.0,12500.0,12600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-13,,,,,,,,,,,,,12360.0,12370.0,12380.0,12380.0,12385.0,12400.0,12460.0,12485.0,12420.0,12480.0,12575.0,12600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-14,,,,,,,,,,,,,12360.0,12430.0,12440.0,12450.0,12460.0,12465.0,12475.0,12475.0,12580.0,,12525.0,12640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-15,,,,,,,,,,,,,12450.0,12485.0,12515.0,12535.0,12550.0,12560.0,12600.0,12715.0,12645.0,12645.0,12675.0,12685.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-18,,,,,,,,,,,,,,12405.0,12440.0,12465.0,12460.0,12500.0,12575.0,12595.0,12400.0,12610.0,12615.0,12635.0,12750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
