,振幅,1日收益,5日收益,20日收益,成交量变化,日多头持仓占比变化,日空头持仓占比变化,周多头持仓占比变化,周空头持仓占比变化,月多头持仓占比变化,月空头持仓占比变化,1日资金流向,1日资金流向变化率
0,沥青,沥青,豆粕,豆粕,塑料,棕榈油,动力煤,热卷,热卷,棕榈油,螺纹钢,沪铜,玻璃
1,天胶,动力煤,沥青,豆一,玉米,玻璃,豆一,棕榈油,豆一,PVC,鸡蛋,螺纹钢,沪铜
2,动力煤,豆粕,沪金,菜粕,焦煤,豆粕,棕榈油,聚丙烯,螺纹钢,PTA,甲醇,沪锌,聚丙烯
3,豆粕,焦煤,豆一,沥青,沥青,沪锌,螺纹钢,甲醇,聚丙烯,甲醇,动力煤,焦煤,鸡蛋
4,沪镍,玻璃,沪银,沪金,淀粉,聚丙烯,沪锌,豆油,菜粕,淀粉,焦煤,玻璃,菜粕
