,振幅,1日收益,5日收益,20日收益,成交量变化,日多头持仓占比变化,日空头持仓占比变化,周多头持仓占比变化,周空头持仓占比变化,月多头持仓占比变化,月空头持仓占比变化,1日资金流向,1日资金流向变化率
0,沥青,沥青,沥青,沪镍,玉米,豆一,棉花,动力煤,豆一,沥青,玉米,沪铜,沪锌
1,焦炭,菜粕,天胶,聚丙烯,塑料,动力煤,菜粕,热卷,螺纹钢,沪银,焦炭,沪锌,玻璃
2,焦煤,天胶,沪镍,塑料,焦煤,PVC,豆一,沪银,铁矿石,沪镍,铁矿石,沪铝,沪铝
3,天胶,豆粕,塑料,沥青,沥青,沪银,螺纹钢,沥青,焦炭,菜粕,豆一,PTA,沪铜
4,铁矿石,沪银,聚丙烯,PTA,淀粉,玻璃,焦炭,沪镍,棉花,动力煤,螺纹钢,螺纹钢,热卷
