,振幅,1日收益,5日收益,20日收益,成交量变化,日多头持仓占比变化,日空头持仓占比变化,周多头持仓占比变化,周空头持仓占比变化,月多头持仓占比变化,月空头持仓占比变化,1日资金流向,1日资金流向变化率
0,焦炭,沥青,铁矿石,沪镍,玉米,沪镍,焦炭,甲醇,淀粉,沥青,菜粕,沪铜,玻璃
1,焦煤,动力煤,动力煤,铁矿石,塑料,甲醇,甲醇,沥青,玉米,沪镍,沪铝,沪锌,沪锌
2,铁矿石,沪镍,玻璃,沥青,焦煤,塑料,焦煤,玉米,沪铝,螺纹钢,玉米,沪铝,沪铝
3,沥青,聚丙烯,沥青,焦煤,沥青,PVC,沪铝,螺纹钢,焦炭,热卷,棕榈油,PTA,沪铜
4,天胶,塑料,甲醇,沪铜,淀粉,沪银,玉米,沪铝,棉花,玉米,淀粉,白糖,热卷
