,振幅,1日收益,5日收益,20日收益,成交量变化,日多头持仓占比变化,日空头持仓占比变化,周多头持仓占比变化,周空头持仓占比变化,月多头持仓占比变化,月空头持仓占比变化,1日资金流向,1日资金流向变化率
0,沪锌,沪锌,沪镍,动力煤,玉米,沪锌,沪铝,沥青,玻璃,沥青,沪铝,沪铜,玻璃
1,沪镍,菜粕,沥青,沥青,塑料,焦煤,焦炭,豆油,豆一,玉米,沪铜,沪锌,沪锌
2,焦煤,沪镍,动力煤,沪镍,焦煤,沪铝,焦煤,甲醇,焦煤,沪镍,玻璃,沪铝,动力煤
3,天胶,豆粕,沪锌,沪锌,沥青,焦炭,沪锌,棕榈油,白糖,沪铝,豆一,螺纹钢,沪铝
4,焦炭,动力煤,PVC,PTA,淀粉,甲醇,豆粕,玉米,鸡蛋,淀粉,焦煤,PTA,沪铜
