member_name,long_position,long_position_increase,long_potion_rate,short_position,short_position_increase,short_position_rate,vol,vol_increase,vol_rate
万达期货,7.0,0.0,2.68199233716,,,,,,
上海中期,14.0,0.0,5.36398467433,,,,,,
上海大陆,,,,0.0,0.0,0.0,0.0,0.0,0.0
东吴期货,,,,1.0,0.0,0.383141762452,,,
东海期货,,,,,,,1.0,1.0,5.55555555556
东航期货,,,,2.0,1.0,0.766283524904,1.0,1.0,5.55555555556
中信建投,8.0,0.0,3.06513409962,,,,,,
中信期货,,,,200.0,0.0,76.6283524904,0.0,0.0,0.0
中原期货,2.0,0.0,0.766283524904,,,,2.0,-4.0,11.1111111111
中粮期货,,,,9.0,0.0,3.44827586207,0.0,-3.0,0.0
中衍期货,9.0,0.0,3.44827586207,2.0,0.0,0.766283524904,,,
云晨期货,,,,,,,1.0,1.0,5.55555555556
信达期货,2.0,0.0,0.766283524904,,,,,,
先融期货,11.0,0.0,4.21455938697,1.0,0.0,0.383141762452,,,
前二十名合计,244.0,0.0,93.4865900383,261.0,4.0,100.0,18.0,-18.0,100.0
前五名合计,180.0,0.0,68.9655172414,241.0,2.0,92.337164751,12.0,-17.0,66.6666666667
前十名合计,220.0,0.0,84.2911877395,257.0,3.0,98.4674329502,17.0,-14.0,94.4444444444
华龙期货,,,,0.0,0.0,0.0,0.0,0.0,0.0
南华期货,,,,4.0,0.0,1.53256704981,,,
国元期货,,,,1.0,0.0,0.383141762452,0.0,-2.0,0.0
国联期货,3.0,0.0,1.14942528736,,,,,,
宝城期货,,,,0.0,0.0,0.0,0.0,0.0,0.0
广发期货,69.0,0.0,26.4367816092,10.0,0.0,3.83141762452,,,
广州期货,2.0,0.0,0.766283524904,,,,,,
徽商期货,,,,0.0,0.0,0.0,1.0,1.0,5.55555555556
恒泰期货,,,,7.0,0.0,2.68199233716,,,
招商期货,,,,0.0,0.0,0.0,0.0,0.0,0.0
新纪元期货,72.0,0.0,27.5862068966,8.0,1.0,3.06513409962,1.0,0.0,5.55555555556
方正中期,3.0,0.0,1.14942528736,0.0,0.0,0.0,0.0,0.0,0.0
永安期货,2.0,0.0,0.766283524904,,,,4.0,1.0,22.2222222222
津投期货,3.0,0.0,1.14942528736,,,,,,
海通期货,,,,,,,1.0,0.0,5.55555555556
美尔雅,14.0,0.0,5.36398467433,1.0,0.0,0.383141762452,,,
英大期货,9.0,0.0,3.44827586207,,,,,,
金友期货,2.0,0.0,0.766283524904,,,,,,
金鹏期货,,,,1.0,1.0,0.383141762452,1.0,1.0,5.55555555556
银河期货,3.0,0.0,1.14942528736,14.0,1.0,5.36398467433,3.0,-16.0,16.6666666667
长江期货,7.0,0.0,2.68199233716,,,,2.0,1.0,11.1111111111
鲁证期货,2.0,0.0,0.766283524904,,,,0.0,0.0,0.0
