member_name,long_position,long_position_increase,long_potion_rate,short_position,short_position_increase,short_position_rate,vol,vol_increase,vol_rate
一德期货,3357.0,72.0,3.92480095402,2811.0,25.0,3.28645084353,1937.0,-2194.0,0.991990331039
万达期货,435.0,0.0,0.508575637473,4101.0,388.0,4.79464066501,3312.0,-2311.0,1.69616519174
上海东亚,128.0,10.0,0.149649842751,110.0,-18.0,0.128605333614,328.0,-251.0,0.167977712225
上海中期,686.0,74.0,0.802029625992,703.0,146.0,0.821904995733,614.0,-905.0,0.314446083251
上海中财,209.0,-27.0,0.244350133866,180.0,28.0,0.210445091368,221.0,-288.0,0.113180104884
上海大陆,78.0,-12.0,0.0911928729262,102.0,-26.0,0.119252218442,716.0,-240.0,0.366683054736
上海浙石,20.0,0.0,0.0233827879298,29.0,-92.0,0.0339050424982,132.0,112.0,0.0676007866273
上海通联,19.0,0.0,0.0222136485333,30.0,-20.0,0.0350741818947,160.0,109.0,0.0819403474271
东兴期货,149.0,6.0,0.174201770077,24.0,0.0,0.0280593455158,660.0,599.0,0.338003933137
东吴期货,379.0,-11.0,0.44310383127,71.0,7.0,0.0830088971508,536.0,-87.0,0.274500163881
东方期货,,,,13.0,-4.0,0.0151988121544,14.0,-4.0,0.00716978039987
东方汇金,165.0,24.0,0.192908000421,66.0,-6.0,0.0771632001684,198.0,-240.0,0.101401179941
东海期货,972.0,258.0,1.13640349339,251.0,-66.0,0.293453988519,820.0,-524.0,0.419944280564
东航期货,1067.0,76.0,1.24747173606,2081.0,-71.0,2.4329790841,1905.0,-1689.0,0.975602261554
东证期货,997.0,180.0,1.1656319783,1708.0,-9.0,1.99689008921,17345.0,1609.0,8.88284578827
中信建投,645.0,-11.0,0.754094910736,178.0,19.0,0.208106812575,906.0,-54.0,0.463987217306
中信期货,2235.0,553.0,2.61302655116,3908.0,387.0,4.56899676148,9978.0,-1831.0,5.11000491642
中原期货,1275.0,124.0,1.49065273053,183.0,63.0,0.213952509558,1043.0,243.0,0.53414863979
中国国际,1376.0,-46.0,1.60873580957,2474.0,-183.0,2.89245086692,2399.0,-78.0,1.22859308423
中大期货,911.0,46.0,1.0650859902,367.0,3.0,0.429074158512,1369.0,-1022.0,0.701102097673
中州期货,160.0,69.0,0.187062303438,48.0,-38.0,0.0561186910315,261.0,-40.0,0.13366519174
中投期货,869.0,518.0,1.01598213555,148.0,-44.0,0.173032630681,2634.0,2171.0,1.34894296952
中粮期货,1150.0,58.0,1.34451030596,1845.0,146.0,2.15706218652,1218.0,-401.0,0.623770894789
中航期货,278.0,-36.0,0.325020752224,36.0,-5.0,0.0420890182736,521.0,-113.0,0.266818256309
中融汇信,95.0,7.0,0.111068242667,49.0,-4.0,0.057287830428,4783.0,-1034.0,2.4495042609
中衍期货,1534.0,-7.0,1.79345983422,169.0,12.0,0.197584558007,1307.0,-263.0,0.669350213045
中辉期货,583.0,114.0,0.681608268154,311.0,-28.0,0.363602352308,1494.0,-586.0,0.7651179941
中钢期货,118.0,61.0,0.137958448786,2129.0,-311.0,2.48909777513,872.0,455.0,0.446574893478
中银国际,213.0,-5.0,0.249026691452,83.0,18.0,0.0970385699087,821.0,-436.0,0.420456407735
云晨期货,71.0,9.0,0.0830088971508,16.0,0.0,0.0187062303438,17.0,-4.0,0.00870616191413
五矿期货,4842.0,78.0,5.66097295781,417.0,-26.0,0.487531128336,696.0,-350.0,0.356440511308
信达期货,1352.0,440.0,1.58067646405,91.0,8.0,0.106391685081,966.0,-146.0,0.494714847591
倍特期货,327.0,22.0,0.382308582652,106.0,93.0,0.123928776028,411.0,28.0,0.210484267453
先融期货,65.0,4.0,0.0759940607719,2.0,-1.0,0.00233827879298,101.0,-24.0,0.0517248443133
光大期货,1639.0,59.0,1.91621947085,1105.0,-46.0,1.29189903312,3403.0,-426.0,1.74276876434
兴业期货,275.0,96.0,0.321513334035,19.0,1.0,0.0222136485333,105.0,40.0,0.053773352999
兴证期货,437.0,-25.0,0.510913916266,1323.0,-64.0,1.54677142156,1083.0,38.0,0.554633726647
冠通期货,390.0,11.0,0.455964364631,90.0,-7.0,0.105222545684,106.0,-232.0,0.0542854801704
创元期货,404.0,-13.0,0.472332316182,61.0,7.0,0.0713175031859,250.0,-79.0,0.128031792855
前二十名合计,41565.0,729.0,48.5952790151,58803.0,4508.0,68.7489039318,128714.0,-7947.0,65.9179367421
前五名合计,16918.0,-10.0,19.7795003098,22877.0,3871.0,26.7464019735,67142.0,-1114.0,34.3852425434
前十名合计,26366.0,202.0,30.8255293279,37870.0,2651.0,44.2753089451,95090.0,-6474.0,48.6981727303
北京金鹏,43.0,-1.0,0.0502729940491,19.0,-1.0,0.0222136485333,46.0,-7.0,0.0235578498853
北京首创,530.0,37.0,0.61964388014,317.0,35.0,0.370617188687,342.0,-528.0,0.175147492625
华创期货,39.0,-6.0,0.0455964364631,15.0,-2.0,0.0175370909474,436.0,-16.0,0.223287446739
华安期货,439.0,220.0,0.513252195059,201.0,11.0,0.234997018695,2093.0,-275.0,1.07188216978
华泰期货,1378.0,-135.0,1.61107408836,2945.0,-421.0,3.44311552266,5634.0,-3871.0,2.88532448378
华海期货,13.0,0.0,0.0151988121544,,,,,,
华联期货,1597.0,-284.0,1.86711561619,5.0,-5.0,0.00584569698245,733.0,304.0,0.37538921665
华融期货,63.0,-5.0,0.0736557819789,32.0,-1.0,0.0374124606877,256.0,98.0,0.131104555883
华西期货,331.0,16.0,0.386985140238,254.0,-15.0,0.296961406709,275.0,-117.0,0.14083497214
华鑫期货,235.0,-48.0,0.274747758175,25.0,16.0,0.0292284849123,5812.0,-1156.0,2.97648312029
华闻期货,17.0,5.0,0.0198753697403,13.0,-1.0,0.0151988121544,28.0,5.0,0.0143395607997
华龙期货,53.0,6.0,0.061964388014,2.0,0.0,0.00233827879298,138.0,39.0,0.0706735496559
南华期货,1748.0,-105.0,2.04365566506,1703.0,-70.0,1.99104439222,2049.0,-590.0,1.04934857424
南证期货,121.0,27.0,0.141465866975,1.0,-1.0,0.00116913939649,94.0,-3.0,0.0481399541134
同信久恒,37.0,9.0,0.0432581576701,605.0,-292.0,0.707329334877,449.0,165.0,0.229945099967
和合期货,66.0,12.0,0.0771632001684,7.0,1.0,0.00818397577543,67.0,-185.0,0.0343125204851
和融期货,111.0,5.0,0.12977447301,2.0,1.0,0.00233827879298,10.0,2.0,0.00512127171419
国信期货,678.0,-66.0,0.79267651082,449.0,-129.0,0.524943589024,979.0,-779.0,0.501372500819
国元期货,129.0,30.0,0.150818982147,41.0,-82.0,0.0479347152561,272.0,10.0,0.139298590626
国富期货,4.0,0.0,0.00467655758596,0.0,-18.0,0.0,18.0,0.0,0.00921828908555
国投期货,597.0,-1.0,0.697976219705,273.0,-16.0,0.319175055242,89.0,28.0,0.0455793182563
国泰君安,2396.0,182.0,2.80125799399,1980.0,751.0,2.31489600505,5103.0,51.0,2.61338495575
国海良时,1423.0,621.0,1.66368536121,1294.0,189.0,1.51286637906,1916.0,270.0,0.981235660439
国联期货,478.0,53.0,0.558848631522,156.0,6.0,0.182385745852,693.0,-74.0,0.354904129794
国贸期货,1020.0,-117.0,1.19252218442,162.0,-64.0,0.189400582231,581.0,-163.0,0.297545886595
国都期货,320.0,25.0,0.374124606877,29.0,8.0,0.0339050424982,875.0,104.0,0.448111274992
国金期货,611.0,17.0,0.714344171256,1222.0,6.0,1.42868834251,203.0,74.0,0.103961815798
大地期货,636.0,-207.0,0.743572656168,1020.0,-73.0,1.19252218442,1784.0,400.0,0.913634873812
大有期货,400.0,27.0,0.467655758596,57.0,7.0,0.0666409455999,404.0,-902.0,0.206899377253
大越期货,428.0,-35.0,0.500391661698,983.0,172.0,1.14926402675,703.0,-320.0,0.360025401508
大连良运,131.0,-195.0,0.15315726094,4080.0,2361.0,4.77008873768,2654.0,1665.0,1.35918551295
大通期货,129.0,0.0,0.150818982147,7.0,6.0,0.00818397577543,20.0,5.0,0.0102425434284
天富期货,45.0,-12.0,0.0526112728421,11.0,0.0,0.0128605333614,30.0,-87.0,0.0153638151426
天风期货,627.0,58.0,0.733050401599,53.0,-23.0,0.061964388014,143.0,-274.0,0.0732341855129
天鸿期货,41.0,-11.0,0.0479347152561,31.0,0.0,0.0362433212912,69.0,-51.0,0.0353367748279
安信期货,460.0,121.0,0.537804122386,65.0,-114.0,0.0759940607719,1155.0,-1235.0,0.591506882989
安粮期货,671.0,-24.0,0.784492535045,60.0,-9.0,0.0701483637894,477.0,-163.0,0.244284660767
宏源期货,808.0,-35.0,0.944664632364,574.0,-4.0,0.671086013585,1417.0,365.0,0.725684201901
宝城期货,405.0,55.0,0.473501455579,99.0,-21.0,0.115744800253,2628.0,676.0,1.34587020649
山西三立,11.0,-1.0,0.0128605333614,117.0,-6.0,0.136789309389,95.0,-6.0,0.0486520812848
山金期货,15.0,-1.0,0.0175370909474,20.0,19.0,0.0233827879298,28.0,-155.0,0.0143395607997
平安期货,28.0,-2.0,0.0327359031017,86.0,0.0,0.100545988098,20.0,-42.0,0.0102425434284
广发期货,1532.0,614.0,1.79112155542,2696.0,-171.0,3.15199981294,14391.0,1333.0,7.37002212389
广州期货,639.0,-41.0,0.747080074357,152.0,-103.0,0.177709188267,690.0,-851.0,0.353367748279
广永期货,118.0,-18.0,0.137958448786,4.0,-19.0,0.00467655758596,131.0,51.0,0.0670886594559
建信期货,731.0,46.0,0.854640898834,118.0,-23.0,0.137958448786,293.0,-222.0,0.150053261226
弘业期货,833.0,-64.0,0.973893117276,2575.0,1150.0,3.01053394596,4804.0,1181.0,2.4602589315
德盛期货,292.0,3.0,0.341388703775,25.0,-17.0,0.0292284849123,326.0,82.0,0.166953457883
徽商期货,1391.0,-371.0,1.62627290052,1487.0,1258.0,1.73851028258,4367.0,25.0,2.23645935759
恒泰期货,143.0,-15.0,0.167186933698,112.0,-45.0,0.130943612407,366.0,-9.0,0.187438544739
招商期货,803.0,-57.0,0.938818935382,198.0,34.0,0.231489600505,459.0,-385.0,0.235066371681
招金期货,646.0,-11.0,0.755264050133,23.0,-9.0,0.0268902061193,154.0,-456.0,0.0788675843986
文峰期货,44.0,-4.0,0.0514421334456,12.0,-1.0,0.0140296727579,31.0,-38.0,0.015875942314
新晟期货,273.0,4.0,0.319175055242,3.0,-2.0,0.00350741818947,68.0,38.0,0.0348246476565
新湖期货,1699.0,54.0,1.98636783464,710.0,-26.0,0.830088971508,786.0,-1323.0,0.402531956735
新疆天利,5.0,-1.0,0.00584569698245,,,,1.0,-2.0,0.000512127171419
方正中期,1893.0,-9.0,2.21318087756,5424.0,540.0,6.34141208656,2511.0,-1761.0,1.28595132743
晟鑫期货,8.0,5.0,0.00935311517192,7.0,3.0,0.00818397577543,106.0,57.0,0.0542854801704
格林大华,2668.0,-290.0,3.11926390984,678.0,9.0,0.79267651082,1573.0,-527.0,0.805576040642
民生期货,121.0,-37.0,0.141465866975,12.0,1.0,0.0140296727579,88.0,-197.0,0.0450671910849
永安期货,3655.0,-52.0,4.27320449417,3900.0,-925.0,4.55964364631,2957.0,-2904.0,1.51436004589
汇鑫期货,65.0,-45.0,0.0759940607719,58.0,53.0,0.0678100849964,276.0,-128.0,0.141347099312
江信国盛,12.0,1.0,0.0140296727579,,,,7.0,3.0,0.00358489019993
江苏东华,388.0,2.0,0.453626085838,19.0,0.0,0.0222136485333,288.0,-343.0,0.147492625369
