,振幅,1日收益,5日收益,20日收益,成交量变化,日多头持仓占比变化,日空头持仓占比变化,周多头持仓占比变化,周空头持仓占比变化,月多头持仓占比变化,月空头持仓占比变化,1日资金流向,1日资金流向变化率
0,苹果,苹果,苹果,苹果,苹果,聚丙烯,甲醇,鸡蛋,动力煤,螺纹钢,沥青,苹果,苹果
1,焦炭,沥青,PVC,螺纹钢,玉米,沪铜,动力煤,PVC,甲醇,甲醇,豆粕,沪锌,PVC
2,沪锌,PVC,热卷,热卷,豆油,PVC,焦煤,聚丙烯,沪铝,沪铜,玻璃,豆油,沪锌
3,天胶,棉花,螺纹钢,焦炭,沪锌,棉花,沪锌,甲醇,沪镍,菜粕,动力煤,PVC,菜粕
4,螺纹钢,鸡蛋,焦炭,PVC,淀粉,沪锌,沪银,玻璃,鸡蛋,沥青,沪铝,沪金,沪银
