,振幅,1日收益,5日收益,20日收益,成交量变化,日多头持仓占比变化,日空头持仓占比变化,周多头持仓占比变化,周空头持仓占比变化,月多头持仓占比变化,月空头持仓占比变化,1日资金流向,1日资金流向变化率
0,焦煤,沪银,豆粕,豆粕,玉米,淀粉,焦煤,焦炭,PVC,PVC,动力煤,沪铜,玻璃
1,焦炭,沪金,菜粕,菜粕,塑料,PTA,PVC,动力煤,动力煤,动力煤,沪铜,沪铝,沪铜
2,热卷,甲醇,玉米,焦炭,焦煤,棉花,鸡蛋,沪银,棕榈油,豆一,淀粉,螺纹钢,菜粕
3,螺纹钢,白糖,淀粉,淀粉,沥青,菜粕,PTA,PTA,鸡蛋,塑料,塑料,沪锌,淀粉
4,棉花,PVC,沪金,焦煤,淀粉,沪镍,菜粕,聚丙烯,甲醇,棉花,棕榈油,白糖,热卷
