,振幅,1日收益,5日收益,20日收益,成交量变化,日多头持仓占比变化,日空头持仓占比变化,周多头持仓占比变化,周空头持仓占比变化,月多头持仓占比变化,月空头持仓占比变化,1日资金流向,1日资金流向变化率
0,鸡蛋,甲醇,豆一,豆粕,塑料,焦炭,豆油,沥青,豆油,菜粕,焦煤,沪铜,玻璃
1,铁矿石,沥青,甲醇,菜粕,玉米,沥青,塑料,塑料,沪金,PVC,豆油,螺纹钢,沪铜
2,焦煤,塑料,塑料,豆一,焦煤,甲醇,鸡蛋,甲醇,白糖,塑料,PTA,焦炭,鸡蛋
3,焦炭,玻璃,焦煤,玻璃,沥青,塑料,豆粕,焦煤,菜粕,动力煤,动力煤,沪锌,动力煤
4,甲醇,白糖,沥青,甲醇,淀粉,淀粉,焦煤,淀粉,塑料,甲醇,沪铝,沪铝,聚丙烯
