member_name,long_position,long_position_increase,long_potion_rate,short_position,short_position_increase,short_position_rate,vol,vol_increase,vol_rate
上海东亚,,,,,,,616.0,-90.0,2.16125184198
上海东证,2880.0,191.0,6.16675945356,2718.0,17.0,5.81987923429,1512.0,-270.0,5.30489088485
东海期货,,,,643.0,205.0,1.37681469744,507.0,260.0,1.77882253877
东航期货,494.0,37.0,1.05777054516,,,,,,
中信建投,,,,,,,575.0,27.0,2.01740228756
中信期货,7639.0,1.0,16.3569012034,5901.0,-312.0,12.635433172,2397.0,-454.0,8.40993614483
中国国际,644.0,-93.0,1.37895593336,666.0,92.0,1.42606312363,,,
中粮期货,702.0,-11.0,1.5031476168,,,,,,
中银国际,,,,604.0,-2.0,1.29330649651,,,
乾坤期货,905.0,-20.0,1.93781850884,1825.0,-124.0,3.90775555651,,,
信达期货,,,,1420.0,0.0,3.04055500835,,,
光大期货,672.0,-105.0,1.43891053916,,,,995.0,-630.0,3.49098308891
兴业期货,,,,1785.0,-21.0,3.82210611965,,,
兴证期货,994.0,2.0,2.12838850585,,,,384.0,61.0,1.34727387552
前二十名合计,33576.0,-276.0,71.894137296,32467.0,-351.0,69.5195066592,20175.0,588.0,70.7845063504
前五名合计,18978.0,108.0,40.6363753158,15484.0,-329.0,33.1548970066,10341.0,108.0,36.2816644446
前十名合计,26122.0,88.0,55.9333647381,23942.0,-219.0,51.2654704295,14757.0,184.0,51.7753140131
华泰期货,1647.0,17.0,3.5266155625,1816.0,122.0,3.88848443321,1189.0,368.0,4.1716370781
华西期货,,,,,,,389.0,112.0,1.3648165041
华闻期货,,,,760.0,-20.0,1.62733930024,,,
南华期货,,,,962.0,-71.0,2.05986895636,729.0,412.0,2.55771524805
和融期货,,,,1580.0,-60.0,3.38315275577,,,
国泰君安,2573.0,36.0,5.50940002569,2445.0,-20.0,5.23532182776,2338.0,357.0,8.2029331275
国金期货,,,,740.0,-292.0,1.58451458182,982.0,136.0,3.44537225458
天风期货,3632.0,-72.0,7.77696886643,943.0,-60.0,2.01918547386,,,
广发期货,1085.0,-23.0,2.32324097469,1458.0,36.0,3.12192197336,965.0,-8.0,3.38572731738
招商期货,2254.0,-48.0,4.82634576678,,,,745.0,166.0,2.61385165953
新湖期货,2232.0,-28.0,4.77923857651,,,,,,
方正中期,,,,,,,620.0,30.0,2.17528594485
永安期货,736.0,-10.0,1.57594963813,2595.0,110.0,5.55650721597,728.0,47.0,2.55420672234
海通期货,1039.0,8.0,2.22474412231,1819.0,33.0,3.89490814098,2905.0,107.0,10.1922672093
渤海期货,906.0,-213.0,1.93995974476,,,,,,
申银万国,1141.0,6.0,2.44315018629,907.0,22.0,1.94210098069,654.0,-83.0,2.29457581924
银河期货,594.0,-83.0,1.2718941373,880.0,-6.0,1.88428761081,401.0,96.0,1.40691881271
鲁证期货,807.0,132.0,1.72797738855,,,,544.0,-56.0,1.90863799032
