member_name,long_position,long_position_increase,long_potion_rate,short_position,short_position_increase,short_position_rate,vol,vol_increase,vol_rate
东兴期货,,,,6246.0,-650.0,1.06937955098,,,
东海期货,,,,,,,48386.0,560.0,7.2918362057
东航期货,9998.0,135.0,1.71176060691,,,,,,
东证期货,8496.0,-1456.0,1.45460273217,15608.0,-66.0,2.67225040534,,,
中信建投,19484.0,-223.0,3.3358615388,,,,,,
中信期货,26502.0,3684.0,4.53741544351,33454.0,3855.0,5.72766946824,21613.0,-4579.0,3.25710858335
中原期货,,,,,,,10087.0,-1649.0,1.52012466017
中国国际,7593.0,-518.0,1.29999982879,,,,10164.0,-3526.0,1.53172866521
中投天琪,,,,10405.0,-5.0,1.78144320013,,,
中粮期货,32242.0,-1433.0,5.5201625813,61459.0,-2185.0,10.5224139968,13492.0,1696.0,2.03326280509
中辉期货,,,,,,,12434.0,-3312.0,1.87382076183
五矿经易期货,11144.0,910.0,1.90796761386,,,,11109.0,-1257.0,1.67414145433
光大期货,37065.0,-3.0,6.34590987147,18773.0,-475.0,3.21413101355,21744.0,-8576.0,3.27685046205
前二十名合计,371624.0,-3248.0,63.6258575496,470420.0,-3423.0,80.5407506202,377721.0,-136911.0,56.9230699676
前五名合计,172964.0,300.0,29.6132188051,246051.0,-627.0,42.1264662022,181735.0,-44092.0,27.3877124136
前十名合计,270347.0,310.0,46.2861917179,353587.0,-1512.0,60.5377373189,263210.0,-113578.0,39.6661060576
华信万达期货,26327.0,-2.0,4.50745364053,33505.0,-347.0,5.73640119368,14329.0,-26819.0,2.15939984689
华泰期货,47397.0,-722.0,8.1148547195,73980.0,-2386.0,12.6661381975,48164.0,-29472.0,7.25838050286
国投期货,,,,23777.0,23.0,4.07086736851,,,
国泰君安,10367.0,-1184.0,1.77493720862,,,,19663.0,-2402.0,2.96324092326
国都期货,17019.0,-90.0,2.91382814252,,,,,,
大地期货,,,,10956.0,-229.0,1.87578007694,,,
宏源期货,,,,9891.0,-264.0,1.69344110451,,,
宝城期货,,,,17187.0,-60.0,2.94259147338,,,
平安期货,,,,,,,11683.0,-6397.0,1.76064403735
广发期货,9328.0,-2.0,1.59704970406,,,,15748.0,-17633.0,2.37324508261
弘业期货,,,,,,,11770.0,-6494.0,1.77375505603
徽商期货,10595.0,-389.0,1.81397315765,8672.0,-205.0,1.48473574546,10116.0,-6584.0,1.52449499973
招商期货,,,,,,,10004.0,2595.0,1.50761644694
格林大华期货,15122.0,-140.0,2.5890421982,,,,,,
永安期货,29758.0,-1226.0,5.09487618927,43653.0,436.0,7.473843346,13938.0,-16960.0,2.10047561351
浙商期货,,,,18610.0,-395.0,3.1862237342,13652.0,1595.0,2.05737502336
海通期货,19431.0,465.0,3.32678739276,19374.0,225.0,3.3170284055,41828.0,-2025.0,6.30353665961
申银万国,,,,24275.0,155.0,4.15613009928,,,
英大期货,,,,21337.0,-813.0,3.6531142298,,,
金瑞期货,11133.0,-5.0,1.90608430053,,,,17797.0,-5672.0,2.68203217776
银河期货,13722.0,-1042.0,2.34934777435,6128.0,-141.0,1.04917673526,,,
首创期货,8901.0,-7.0,1.52394290479,13130.0,104.0,2.24799127512,,,
