member_name,long_position,long_position_increase,long_potion_rate,short_position,short_position_increase,short_position_rate,vol,vol_increase,vol_rate
上海中期,,,,92.0,-6.0,0.0575932290395,18743.0,-6220.0,10.9581272436
上海大陆,2320.0,-12.0,1.45235099317,,,,,,
东吴期货,,,,,,,98.0,51.0,0.0572958688509
东证期货,,,,2634.0,-831.0,1.64891918794,5337.0,-3053.0,3.12028624548
中信建投,323.0,15.0,0.202202314997,2579.0,-246.0,1.61448845318,1509.0,-572.0,0.88223944996
中信期货,7277.0,-1238.0,4.55549921435,1884.0,-206.0,1.17940916859,19934.0,-5819.0,11.6544474457
中国国际,,,,,,,85.0,29.0,0.0496953964523
中粮期货,1861.0,-18.0,1.16501086133,,,,,,
中融汇信,,,,,,,5564.0,-1475.0,3.2530021866
中衍期货,3579.0,42.0,2.24050181231,,,,,,
中财期货,1891.0,65.0,1.18379126211,,,,,,
中辉期货,,,,,,,159.0,-43.0,0.092959623952
中钢期货,,,,,,,2187.0,-2845.0,1.27863331813
中银国际,,,,2392.0,709.0,1.49742395503,230.0,230.0,0.134469896283
五矿经易,6226.0,150.0,3.89755917391,1138.0,-55.0,0.712403202684,166.0,137.0,0.0970521860128
先融期货,2253.0,0.0,1.41040809811,,,,,,
光大期货,325.0,-2.0,0.203454341716,,,,,,
兴证期货,,,,130.0,5.0,0.0813817366863,7160.0,-1421.0,4.18610633646
前二十名合计,100239.0,373.0,62.7509531053,40470.0,-1140.0,25.3347606438,124075.0,-61512.0,72.5406625273
前五名合计,45532.0,-933.0,28.5036402677,19958.0,-759.0,12.4939746214,75758.0,-25734.0,44.2920452287
前十名合计,69093.0,-512.0,43.253141022,29823.0,-831.0,18.6695964092,103309.0,-48659.0,60.3997848482
华信万达,3883.0,-1.0,2.43080987348,,,,,,
华泰期货,6060.0,426.0,3.7936409563,1068.0,-63.0,0.668582267546,2235.0,-4029.0,1.30669660083
华鑫期货,441.0,0.0,0.276071891374,,,,,,
南华期货,3351.0,8.0,2.09777076643,1819.0,-133.0,1.13871830025,1906.0,-1133.0,1.11434618398
同信久恒,,,,,,,5401.0,-10880.0,3.15770395575
国元期货,3488.0,77.0,2.18353459663,,,,,,
国投安信,260.0,2.0,0.162763473373,,,,120.0,-30.0,0.0701582067562
国泰君安,3728.0,-37.0,2.33377780282,4811.0,182.0,3.01175027075,5669.0,-3408.0,3.31439061751
国海良时,666.0,126.0,0.416924897177,,,,133.0,-232.0,0.0777586791548
国贸期货,,,,5248.0,-7.0,3.28531810869,,,
国金期货,,,,71.0,16.0,0.0444469484979,,,
安粮期货,248.0,0.0,0.155251313063,,,,,,
宝城期货,643.0,5.0,0.402526589917,,,,,,
山金期货,,,,1315.0,-37.0,0.823207567249,75.0,46.0,0.0438488792226
平安期货,451.0,59.0,0.282332024965,,,,,,
广发期货,2017.0,-146.0,1.26266894536,,,,5580.0,-4109.0,3.26235661416
建信期货,,,,540.0,48.0,0.338047213928,,,
德盛期货,,,,140.0,0.0,0.0876418702775,,,
徽商期货,,,,188.0,8.0,0.117690511516,2914.0,-1154.0,1.70367512073
招商期货,3981.0,-25.0,2.49215918268,680.0,-20.0,0.425689084205,,,
招金期货,,,,4686.0,143.0,2.93349860086,115.0,-67.0,0.0672349481414
新湖期货,,,,1310.0,-179.0,0.820077500454,,,
方正中期,3156.0,8.0,1.9756981614,834.0,43.0,0.52209514151,1728.0,-1409.0,1.01027817729
永安期货,9073.0,317.0,5.67981920734,562.0,-10.0,0.351819507828,1769.0,-266.0,1.03424889793
浙商期货,2515.0,46.0,1.5744235982,,,,,,
海通期货,10254.0,-222.0,6.41914098447,1345.0,-42.0,0.841987968023,22714.0,-10100.0,13.2797792355
申万期货,4024.0,21.0,2.51907775712,1032.0,-49.0,0.646045786617,2054.0,-1072.0,1.20087463898
盛达期货,3801.0,-30.0,2.37947677803,,,,,,
福能期货,,,,204.0,-1.0,0.127706725262,87.0,45.0,0.0508646998983
西部期货,,,,,,,7207.0,-2174.0,4.21358496743
迈科期货,385.0,8.0,0.241015143263,1363.0,103.0,0.853256208487,126.0,49.0,0.073666117094
金瑞期货,5613.0,0.0,3.51381298477,,,,,,
铜冠金源,,,,1792.0,-103.0,1.12181593955,282.0,69.0,0.164871785877
银河期货,12702.0,60.0,7.95162168761,1978.0,-339.0,1.23825442435,2427.0,-563.0,1.41894973164
鲁证期货,2955.0,783.0,1.84986947621,,,,2037.0,190.0,1.19093555969
