,contract_issue_date,last_trade_date
T1509.CFE,2015-03-20,2015-09-11
T1512.CFE,2015-03-20,2015-12-11
T1603.CFE,2015-03-20,2016-03-11
T1606.CFE,2015-09-14,2016-06-13
T1609.CFE,2015-12-14,2016-09-09
T1612.CFE,2016-03-14,2016-12-09
T1703.CFE,2016-06-14,2017-03-10
T1706.CFE,2016-09-12,2017-06-09
T1709.CFE,2016-12-12,2017-09-08
T1712.CFE,2017-03-13,2017-12-08
T1803.CFE,2017-06-12,2018-03-09
T1806.CFE,2017-09-11,2018-06-08
T1809.CFE,2017-12-11,2018-09-14
T1812.CFE,2018-03-12,2018-12-14
